,Unnamed: 0,id,job,original_name,popularity,air_date,episode_number,Title,overview,runtime,season_number,vote_average,list_of_characters,list_of_popularity,title_len,holiday_episode,sentiment
145,148,87157,"['Writer', 'Writer']","['Scott Silveri', 'Shana Goldberg-Meehan']","[3.0, 1.788]",2001-04-26,20.0,The One with Rachel's Big Kiss,"At Central Perk Rachel runs into her friend from college, Melissa, and it turns out they share something more than just a friendship. Meanwhile, Monica plans the seating arrangement for the wedding and is taken by surprise when Joey mentions that his parents are coming to the wedding too. Also, Chandler and Ross argue who gets to wear a celebrity tux for the event.",22.0,7.0,8.2,"['Melissa Warburton', 'Gunther']","[63.652, 8.622]",30,0,0.25
146,149,87162,['Writer'],['Brian Buckner'],[0.84],2001-05-10,22.0,The One with Chandler's Dad,"When Monica's Porsche shows up again, Ross and Rachel hit the freeway together and it turns out to be an adventurous ride. Meanwhile, Chandler and Monica go off to Vegas to find Chandler's estranged father. And back at home, Joey proves his masculinity to Phoebe.",22.0,7.0,8.4,"['Waiter in Drag', 'Charles Bing', 'Policeman #2', 'Policeman #1', 'Gunther', 'the Woman']","[11.094, 25.84, 0.98, 7.077, 8.622, 1.4]",27,0,0.26666666666666666
147,150,87181,"['Writer', 'Director', 'Writer', 'Writer']","['Greg Malins', 'Kevin S. Bright', 'Marta Kauffman', 'David Crane']","[1.594, 1.519, 5.777, 3.76]",2001-05-17,23.0,The One with Chandler and Monica's Wedding,"So close to the wedding, Chandler suddenly realizes the overwhelming meaning of getting married and takes off without warning anyone. Meanwhile, Joey acts opposite a famous actor in a movie, but can't bring himself to tell him that he spits when he says his lines. Phoebe and Ross try to find Chandler before the wedding starts, while Rachel tries to hinder Monica, so that she doesn't find out the shocking news. On the day of the wedding Joey encounters a scheduling problem, while Phoebe and Rachel come across a surprising discovery.",44.0,7.0,8.9,"['Richard Crosby', 'Nora Bing', 'Charles Bing', 'Priest', 'Jack Geller', 'Judy Geller', 'Gunther']","[240.544, 47.058, 25.84, 1.907, 21.466, 13.696, 8.622]",42,0,0.10624999999999998
148,151,87198,['Writer'],['Scott Silveri'],[3.0],2000-11-16,7.0,The One with Ross's Library Book,"Rachel and Phoebe befriend a girl Joey's dating and they try to convince him to get more serious with her, however he's reluctant to do so. At least at first. Meanwhile, Ross discovers that his doctoral dissertation is hosted at university's library and is very excited about the fact. Unfortunately, he soon finds out that students aren't exactly reading it, but rather engaging in other 'physical activities' in the paleontology section. Also, Monica runs into Janice and before she knows it, Janice has invited herself to Monica's wedding. Needless to say that neither she nor Chandler aren't exactly ecstatic about it and they both try to find a way to tactfully uninvite her.",22.0,7.0,8.2,"['Waitress', 'Erin', 'Head Librarian', 'Woman', 'Janice', 'Gunther']","[5.525, 13.887, 4.984, 1.586, 19.494, 8.622]",32,0,0.03159722222222223
149,152,87200,['Writer'],['Patty Lin'],[2.958],2000-11-23,8.0,The One Where Chandler Doesn't Like Dogs,"Ross drives himself insane when he can't name all 50 states in a simple game. Tag joins the gang for Thanksgiving dinner, where Joey accidentally spills the beans about Rachel's crush on him. Phoebe sneaks a dog into the apartment, making Chandler extremely nervous.",22.0,7.0,8.0,['Tag'],[12.141],40,0,-0.38125
150,154,87204,"['Director', 'Writer', 'Writer']","['Kevin S. Bright', 'Marta Kauffman', 'David Crane']","[1.519, 5.777, 3.76]",2001-09-27,1.0,"The One After ""I Do""","The excitement of Monica and Chandler's wedding is diminished by the news that someone may be pregnant. Chandler's hopes of not embarrassing Monica on the dance floor are ruined by his slippery new shoes, and Ross' attempts to flirt with an attractive wedding guest.",23.0,8.0,8.7,"['Dennis Phillips', 'Nora Bing', 'Melinda', 'Ben Geller', 'Mona', 'Gert', 'Jack Geller', 'Judy Geller']","[2.942, 47.058, 2.374, 15.369, 12.573, 1.475, 21.466, 13.696]",20,0,0.42323232323232324
151,155,87228,['Director'],['David Schwimmer'],[48.006],2001-10-04,2.0,The One with the Red Sweater,"Speculation regarding the father of Rachel's baby leads to a misunderstanding when Joey discovers a red sweater left behind in a one-night stand Rachel had. Meanwhile, Chandler and Ross search for the disposable cameras left behind at the wedding and Monica goes on a present-opening binge.",22.0,8.0,9.0,"['Groom', 'Tag', 'Woman at the Wedding', 'Anxious Wedding Guest', 'Gunther']","[0.6, 12.141, 1.993, 2.84, 8.622]",28,0,-0.16
152,156,87243,['Director'],['Sheldon Epps'],[1.751],2001-10-11,3.0,The One Where Rachel Tells...,"Chandler and Monica prepare to leave for their honeymoon as Rachel prepares to tell Ross that he's the father of her baby. While traveling, Monica and Chandler become jealous of another honeymooning couple who get bumped to first class on the airplane. Meanwhile, Joey and Phoebe scheme to get inside the newlyweds' apartment after discovering that they don't have a key.",22.0,8.0,8.7,"['Nurse', 'Ticket Agent', 'Man', 'Airline Employee', 'Mr. Treeger']","[1.003, 4.313, 1.388, 1.388, 10.789]",29,0,0.125
153,157,87269,"['Writer', 'Director', 'Writer']","['Brian Buckner', 'Gary Halvorson', 'Sebastian Jones']","[0.84, 2.843, 0.6]",2001-10-25,5.0,The One with Rachel's Date,"Phoebe begins dating a guy who works for Monica as a sous-chef, however, they soon find themselves in an awkward position when things don't work out for neither of them. Meanwhile, Ross discovers that a co-worker of Chandler's has been calling him Toby for five years. And Joey sets Rachel up on a date with one of his co-stars, which freaks Ross out when he realizes that this guy might become a step-father of his and Rachel's baby.",22.0,8.0,8.382,"['Tim', 'Kash', 'Bob', 'Mr. Franklin', 'Mona', 'Gunther']","[8.021, 11.173, 15.843, 15.176, 12.573, 8.622]",26,0,-0.6
154,158,87285,"['Editor', 'Director of Photography']","['Kenny Tintorri', 'Nick McLean']","[1.22, 6.14]",2001-11-01,6.0,The One with the Halloween Party,"Monica and Chandler decide to throw a costumed Halloween party. Meanwhile, Phoebe runs into Ursula, who's preparing to get married soon, and as a courtesy invites her and her fiancé to the party. When they finally meet, Phoebe takes an instant liking to him, but soon she discovers that he knows nothing about the ""real"" Ursula.",22.0,8.0,8.7,"['Lelani Mayolanofavich', 'Eric', 'Boy in the Cape', 'Mona', 'Gunther']","[22.271, 19.317, 1.145, 12.573, 8.622]",32,1,0.1125
155,159,87307,"['Writer', 'Director']","['R. Lee Fleming Jr.', 'Kevin S. Bright']","[2.197, 1.519]",2001-11-08,7.0,The One with the Stain,"Chandler hires a maid, whom Monica suspects is stealing her clothing. Eric has broken up with Ursula and is ready to date Phoebe, except for one problem: he can't look at her without seeing Ursula. Meanwhile, Ross tries to get Rachel an apartment in his building, but the woman living there isn't in a hurry to die, and Joey wants Rachel to stay with him.",22.0,8.0,8.3,"['Brenda', 'Eric', 'Gunther']","[6.3, 19.317, 8.622]",22,0,-0.02500000000000001
156,160,87308,"['Director', 'Writer', 'Writer']","['David Schwimmer', 'Andrew Reich', 'Ted Cohen']","[48.006, 1.788, 3.069]",2001-11-15,8.0,The One with the Stripper,"Chandler finds out that Monica had a bachelorette party with a stripper, even though they promised not to have bachelor/bachelorette parties. Monica feels bad about it, so she organizes a bachelor party including a stripper for Chandler, however, the only one excited about it seems to be Joey. Meanwhile, Rachel prepares to have dinner with her dad and tell him that she's pregnant and it doesn't go particularly well for either of the involved parties.",22.0,8.0,8.9,"['Hooker', 'Leonard Green', 'Waiter', 'Mona', 'Gunther']","[4.769, 3.887, 13.712, 12.573, 8.622]",25,0,0.035000000000000024
157,161,87309,"['Director', 'Writer']","['Gary Halvorson', 'Shana Goldberg-Meehan']","[2.843, 1.788]",2001-11-22,9.0,The One with the Rumor,"Monica invites Will, an old high school friend of her and Ross over for a Thanksgiving dinner, unaware that he isn't too fond of Rachel. Meanwhile, Joey vows to eat an entire turkey by himself, and Chandler and Phoebe pretend to watch a football game in order to avoid helping in the kitchen.",22.0,8.0,9.1,['Will Colbert'],[63.186],22,0,-0.028000000000000004
158,162,87310,"['Writer', 'Director']","['Brian Buckner', 'Kevin S. Bright']","[0.84, 1.519]",2001-12-06,10.0,The One with Monica's Boots,"Chandler is peeved when Monica splurges on an expensive pair of boots. Meanwhile, Phoebe learns that Ben and Sting's son attend the same school and she angles to meet the celebrity and get concert tickets. Also, after Joey's sister Dina tells him that she's pregnant, he freaks out and goes to find the father to marry them. Rachel tries to calm him down.",22.0,8.0,8.3,"['Trudie Styler', 'Dina Tribianni', 'Ben Geller', 'Teacher', 'Patron in Coffee Shop', 'Gunther']","[8.626, 10.844, 15.369, 9.099, 1.228, 8.622]",27,0,-0.020370370370370375
159,163,87317,['Writer'],['Robert Carlock'],[3.572],2001-12-13,11.0,The One with Ross's Step Forward,"Ross starts to panic when Mona suggests that the two of them could send out a holiday card together, thinking that their relationship is starting to move too fast. Chandler's newly divorced boss tries to get Monica and Chandler to go out to a dinner with him, but Monica can't stand him, so Chandler steps up to cover for her. Meanwhile, Rachel's hormones start acting up due to her pregnancy, causing her to hit on almost every guy she meets.",22.0,8.0,8.433,"['Nurse', 'Dr. Schiff', 'Mona', 'Doug', 'Gunther']","[1.003, 6.682, 12.573, 11.869, 8.622]",32,0,0.01856060606060606
160,164,87326,['Director'],['David Schwimmer'],[48.006],2002-01-10,12.0,The One Where Joey Dates Rachel,"Phoebe gets Monica and Chandler a Ms. Pacman arcade game for a wedding present, which leads to some heavy competition between Monica, Phoebe, and, surprisingly, Chandler. Ross gets to teach an advanced class because of a retiring professor, but soon learns that its on the other side of town, and he doesn't have enough time to get there. Meanwhile, Joey takes Rachel to dinner on a pretend date and they have a great time together, however, at the end of the night things take an unexpected turn.",22.0,8.0,8.6,"['Mable', 'Waitress', 'Ben Geller', 'Gunther']","[40.928, 6.824, 15.369, 8.622]",31,0,0.14166666666666666
161,165,87340,['Director'],['Kevin S. Bright'],[1.519],2002-02-07,15.0,The One with the Birthing Video,"Phoebe tries to cheer up a depressed Joey by lending him the world's happiest dog.  Ross has yet to tell Mona that Rachel's living with him.  Monica and Chandler's romantic Valentine's Day is interrupted when they watch a videotape of Phoebe's friend giving birth.  After being dumped by Mona, Ross gives Joey advice on his love life, helpful until Joey reveals that he's in love with Rachel.",22.0,8.0,8.6,"['Mona', 'Gunther']","[12.573, 8.622]",31,0,0.225
162,166,87342,"['Writer', 'Writer']","['Andrew Reich', 'Ted Cohen']","[1.788, 3.069]",2002-02-28,16.0,The One Where Joey Tells Rachel,"Ross has trouble understanding Joey's revelation, as does Gunther.  However, he comes to his senses and convinces Joey to tell Rachel how he feels.  Joey takes her out to dinner and tells her, as she thinks it's a joke.  She doesn't feel the same way, but they pledge to remain friends.  Meanwhile, Phoebe meets Monica's soulmate.",22.0,8.0,8.6,"['Don', 'Waiter', 'Gunther']","[7.301, 3.395, 8.622]",31,0,-0.1
163,167,87350,['Director'],['Gary Halvorson'],[2.843],2002-03-07,17.0,The One with the Tea Leaves,"Joey has been hiding from Rachel, so she invents a problem at work to draw him into conversation.  Phoebe's tea leaves tell her that she's going to meet the man of her dreams, except that the man she meets is a nightmare.  Later on though, she does meet a nice guy.  Ross tries to retrieve his favorite shirt from Mona's, interrupted when she returns home with a date.",22.0,8.0,8.6,"['Parker', 'Jim Nelson', ""Mona's Date"", 'Mona']","[41.784, 13.948, 4.398, 12.573]",27,0,0.25
164,168,87362,['Director'],['Gary Halvorson'],[2.843],2002-03-28,18.0,The One in Massapequa,"Everybody prepares to go out to Long Island for the elder Gellers' 35th wedding anniversary party.  Monica wants to write a toast to make everybody cry like Ross's toasts do.  Ross and Rachel discover that his parents have told people they're married.  Ross describes how he would propose to Rachel, and she seems intrigued.  Phoebe invites her new boyfriend, Parker, who is extremely enthusiastic.",22.0,8.0,8.3,"['Parker', 'Jack Geller', 'Judy Geller']","[41.784, 21.466, 13.696]",21,0,0.22727272727272724
165,169,87376,['Writer'],['Brian Buckner'],[0.84],2002-05-02,21.0,The One with the Cooking Class,"Monica's restaurant gets a bad review in the Post.  After confronting the critic who wrote it, she decides to join a cooking class, with Joey in tow.  Ross goes on a date with a clerk from a baby store, making Rachel jealous.  Chandler prepares for a job interview after Phoebe tells him that he makes a bad first impression.",22.0,8.0,8.4,"['Sarah', 'Mr. Tyler', 'Katie', 'Food Critic', 'Gunther']","[16.978, 2.343, 14.892, 2.941, 8.622]",30,0,-0.38333333333333325
166,170,87404,['Writer'],['Shana Goldberg-Meehan'],[1.788],2002-05-09,22.0,The One Where Rachel Is Late,"With the release of Joey's movie approaching, he must decide which friend to invite to the premiere.  Unfortunately, his pick, Chandler, falls asleep during it.  Monica and Phoebe bet on when the baby will be born as Rachel's due date comes and goes.  The doctor tells Ross and Rachel that sex may help speed things along.  Just as they start to do it, Rachel's water breaks.",22.0,8.0,8.6,"['Estelle Leonard', 'Dr. Long', 'Gunther']","[6.511, 3.688, 8.622]",28,0,-0.20833333333333334
167,171,87405,"['Writer', 'Director', 'Writer', 'Writer']","['Scott Silveri', 'Kevin S. Bright', 'Marta Kauffman', 'David Crane']","[3.0, 1.519, 5.777, 3.76]",2002-05-16,23.0,The One Where Rachel Has a Baby,"Rachel and Ross arrive at the hospital; she's upset to get a semi-private room.  Monica and Chandler decide to have a baby and right away.  Mrs. Geller turns up to give Ross her mother's engagement ring; she wants Ross to marry Rachel.  Joey can't understand why somebody wouldn't want to be married to Rachel.  Phoebe meets a handsome stranger, but can't quite get his room number, so she gets Dr. Drake Ramoray to get it.

Drake reports to Phoebe.  Chandler and Monica look for a room in the hospital to use for a tryst.  After 21 hours of labor, Rachel's ready to have the baby.  Joey blows it for Phoebe but fixes it just as quickly.  The baby is in breach, but comes out okay.  After Ross and Rachel kiss, the baby is named Emma Geller Green.  Monica and Chandler find a janitor's closet.",44.0,8.0,8.9,"['Nurse #3', 'Marc', 'Sid', 'Cliff Burnett', 'Evil Bitch', 'Julie', 'Doctor', 'Nurse #1', 'Nurse #2', 'Woman Giving Birth', 'Dr. Long', 'Janice', 'Judy Geller']","[4.332, 12.998, 4.164, 7.839, 19.489, 71.908, 1.4, 0.6, 1.987, 2.573, 3.688, 19.494, 13.696]",31,0,0.25863095238095235
168,172,87410,['Director'],['Kevin S. Bright'],[1.519],2002-04-25,20.0,The One with the Baby Shower,"Rachel panics when she realizes that she is not ready to take care of her baby, and reluctantly agrees for her mother to move in with her and Ross to help out.  Monica tries desperately to get Mrs. Green to like her.  Meanwhile, the guys help Joey practice for his audition as the host of a wild game show called ""Bamboozled.""",22.0,8.0,8.4,['Sandra Green'],[7.998],28,0,-0.21666666666666667
169,173,87412,"['Writer', 'Writer']","['Andrew Reich', 'Ted Cohen']","[1.788, 3.069]",2002-10-17,4.0,The One with the Sharks,"Phoebe has a talk with Ross that prompts her to realize that she's never had a long term relationship. Monica makes a startling discovery while visiting Chandler in Tulsa. Joey's date's apartment seems really familiar, although he doesn't remember sleeping with her before.",24.0,9.0,8.6,"['Mike Hanningan', 'Hayley', 'Poppy', 'Gunther']","[42.535, 15.113, 5.198, 8.622]",23,0,-0.05833333333333335
170,174,87414,"['Director', 'Writer']","['David Schwimmer', 'Scott Silveri']","[48.006, 3.0]",2002-10-31,5.0,The One with Phoebe's Birthday Dinner,"The friends are looking forward to getting together to celebrate Phoebe's birthday as it will be a rare opportunity for them to all be together.  Monica plans to sleep with Chandler when he arrives since she's ovulating but the two fight when she learns he was smoking.  Rachel is worried about leaving Emma with Ross's mother. When Mrs. Geller is late, Ross accidentally locks himself and Rachel out of the apartment with Emma inside. All this leaves Phoebe and Joey alone with a table for six.",24.0,9.0,8.2,"['Waiter', 'Ken', 'Claudia', 'Judy Geller']","[3.699, 0.78, 3.517, 13.696]",37,0,0.0
171,175,87420,['Writer'],['Robert Carlock'],[3.572],2002-11-14,7.0,The One with Ross's Inappropriate Song,"Ross makes Emma laugh by singing Sir Mix-A-Lot's ""Baby Got Back.""  Joey and Chandler, viewing Richard's old apartment, discover what they think is a tape of Richard having sex with Monica.  Phoebe goes to dinner with Mike and his parents, where they encourage him to date somebody else.  He tells them he loves Phoebe though.",24.0,9.0,8.741,"['Mike Hanningan', 'Theodore Hannigan', 'Bitsy Hannigan']","[42.535, 5.734, 3.554]",38,0,0.13333333333333333
172,176,87422,['Director'],['Kevin S. Bright'],[1.519],2002-09-26,1.0,The One Where No One Proposes,"Following Rachel's acceptance of Joey's accidental proposal, confusion reigns as Rachel wonders whether it was the right thing to do and Phoebe can't seem to mind her own business.  Finally, Rachel, Ross and Joey get together in a room and figure out that no one was actually going to propose.  Mr. Geller walks in on Monica and Chandler doing it in a closet.  Joey tries to avoid watching Rachel breastfeed.",24.0,9.0,8.8,"['Nurse Kitty', 'Jack Geller']","[8.744, 21.466]",29,0,0.13095238095238096
